Feature	Gain	Cover	Frequency
ccomisiones_otras_delta2	0.000454852569222918	0.000698327063478695	0.00187476565429321
Master_fechaalta_delta2	0.000439700368600136	4.49582343156561e-05	0.000374953130858643
ctarjeta_visa_lag1	0.000435501693293666	8.35065880577576e-05	0.000249968753905762
ccomisiones_otras_delta1	0.000433194306890508	0.000444993632125617	0.00149981252343457
Master_cconsumos	0.00042568887275014	0.000426646740707266	0.00149981252343457
ccallcenter_transacciones_lag2	0.000384300853705977	0.000398656398689049	0.00124984376952881
Master_msaldototal_delta2	0.000372026256151109	0.000468452522591958	0.00149981252343457
Visa_Fvencimiento_delta2	0.00037179142214337	0.000315617429710355	0.00137482814648169
Master_mconsumototal_lag1	0.000366279189360382	6.05407653278432e-05	0.00124984376952881
Visa_mconsumototal_delta2	0.000345024084853398	8.65985999274821e-05	0.00124984376952881
Visa_fechaalta_delta2	0.000335353981539677	0.00103704869299338	0.00124984376952881
mtarjeta_master_consumo_lag1	0.00033527861386577	0.00026881416773581	0.00137482814648169
Visa_mlimitecompra_lag1	0.000323885165972916	3.54118067219899e-05	0.000999875015623047
Master_cconsumos_lag2	0.000323342848669308	0.00071054560009558	0.00124984376952881
Visa_fechaalta_delta1	0.000322127265084043	1.81130818788188e-05	0.000249968753905762
ccomisiones_mantenimiento_lag2	0.00031695487795983	0.000558604391303887	0.000999875015623047
mtarjeta_master_consumo_delta2	0.000316219743695144	0.00043011730135528	0.00112485939257593
Master_mpagominimo_lag1	0.000306907732035278	0.00106225558811241	0.00137482814648169
ctarjeta_master_transacciones_delta1	0.000297849186460166	0.000151938027709522	0.000624921884764405
Master_mconsumototal_delta2	0.000282416342483293	0.000837893862627149	0.00124984376952881
cprestamos_personales_lag1	0.000269260796872337	0.000308851267933705	0.000999875015623047
ccomisiones_otras_lag2	0.000263097208286942	0.000256730827111171	0.000999875015623047
Visa_Fvencimiento_delta1	0.000258400206616832	0.000115349220584448	0.000874890638670166
ccomisiones_mantenimiento_lag1	0.000246025719255579	0.000987565369290191	0.000999875015623047
Master_Fvencimiento_delta2	0.000233002680127272	0.000185014920118366	0.000999875015623047
Visa_fultimo_cierre_delta2	0.000230638199716689	0.000219790510406257	0.000999875015623047
cpayroll_trx_delta2	0.000228131349945349	0.000555630079474471	0.000999875015623047
Master_status_lag2	0.00022718329083449	0.00164387829000203	0.00124984376952881
mtarjeta_master_consumo_lag2	0.000203389310203134	1.8650684765633e-05	0.000499937507811524
ctarjeta_master_transacciones_delta2	0.000189879625995682	0.000901179901868132	0.000874890638670166
Visa_fultimo_cierre_delta1	0.00017890743566021	2.35320553562631e-05	0.000499937507811524
ctarjeta_master_transacciones_lag1	0.000175631542298165	2.42891529128417e-05	0.000374953130858643
Master_mconsumototal_lag2	0.000173765178739182	0.000150823058408763	0.000749906261717285
ccallcenter_transacciones_lag1	0.000170051670068405	0.000366013723996478	0.000874890638670166
thomebanking_delta1	0.00015654070770574	6.45950545541437e-05	0.000624921884764405
Master_Fvencimiento_delta1	0.00015308916682841	1.41080994261611e-06	0.000374953130858643
Master_status_lag1	0.000148473988174873	0.000264589690613388	0.000249968753905762
cpayroll_trx_lag2	0.000146780477319622	5.43424267186268e-05	0.000374953130858643
Master_fultimo_cierre_delta1	0.00014605246514661	9.80568579056179e-06	0.000499937507811524
cpayroll_trx_delta1	0.000139123177257036	0.000332733242328723	0.000749906261717285
ctarjeta_master_transacciones_lag2	0.000136990659616864	2.64745563639742e-05	0.000374953130858643
cliente_edad_delta2	0.000127607137149387	0.000670659601300784	0.000499937507811524
Master_cconsumos_delta1	0.000126311133882911	0.000304303910970977	0.000624921884764405
Master_cconsumos_lag1	0.000116869558132757	0.000312571543532103	0.000624921884764405
thomebanking_lag1	0.000108794808624709	3.7945538670792e-05	0.000499937507811524
ctarjeta_master_lag1	0.000100928116431542	0.000206134124648306	0.000374953130858643
Visa_status_lag2	9.98724261103031e-05	0.000410736558231518	0.000374953130858643
ctarjeta_master_lag2	9.75171813593951e-05	0.000183732944003656	0.000374953130858643
Master_fultimo_cierre_delta2	7.61244999148574e-05	0.000110932287990711	0.000374953130858643
thomebanking_lag2	6.63228783828272e-05	2.9676315568581e-05	0.000249968753905762
Master_fechaalta_delta1	6.21896881068681e-05	4.59666373637041e-07	0.000124984376952881
ctarjeta_visa_lag2	6.20680525319545e-05	0.000167719376357366	0.000249968753905762
cdescubierto_preacordado_lag1	5.42092005692139e-05	0.000201389540591008	0.000249968753905762
Master_status_delta2	4.7973713776587e-05	9.33011400607226e-06	0.000124984376952881
internet_delta1	4.67841175903948e-05	7.16856867121849e-06	0.000249968753905762
Master_mconsumototal_delta1	4.14939978765664e-05	1.38027155377932e-05	0.000249968753905762
Master_cconsumos_delta2	2.25462626428245e-05	0.000356112605740802	0.000124984376952881
cliente_antiguedad_delta2	2.06295832520996e-05	0.000230747747942539	0.000124984376952881
ctarjeta_master_delta1	2.03941576034427e-05	3.99098569110749e-05	0.000124984376952881
